免打电话/免地推+大数据推荐+固定底薪6千+销售,广州中祈房地产中介服务有限公司,广州-番禺区,6-8千/月,07-22,"['广州-番禺区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0初中及以下\xa0\xa0', '\xa0\xa0招15人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0普通话一般']",['民营公司'],['1000-5000人'],"['房地产,中介服务']","['【我们这里不一样】', '“中国***互联网居住平台.贝壳——广州17年置家品牌”', '新地产模式：人工智能科技改变行业，摒弃传统20年的工作模式和获客模式，更高效作业', '摒弃传统大量打call获客模式，摒弃路边举牌/派单地推获客，摒弃传统端口网站发布房源获客/无端口费', '借力“贝壳找房”互联网大流量系统分客，人工智能系统精准推荐IM获客，强大A+系统大数据智能匹配需求，VR科技替代人工初看，提升效率，线上签约', '（获客——匹配——带看——签约——售后）传统业务环节用互联网线上优势及大数据高效作业', '岗位职责 ：', '1、用贝壳app和IM客户进行有效沟通', '2、协助A+系统智能匹配客户需求', '3、在客户线上完成VR看房后，跟进客户需求实地带看', '4、协助完成线上签约，线上售后', '任职资格', '1、全日制大专及以上学历，专业不限', '2、年龄16-35周岁 男女不限', '3、沟通能力强，有亲和力，乐观开朗', '福利待遇', '1、无责任底薪4000+1000成长激励金，按晋升级别定提成（25%-70%）', '工作时间：', '9:30-12:00 14:00-18:30', '上班地点：广州市番禺区为主（珠三角区域及广州各大区就近安排）', '面试地点+路线：广州市番禺区汉溪大道保利大都汇C1栋9楼，地铁3号线汉溪长隆站G出口300米即到']"
数据运维工程师,上海从开网络科技有限公司,上海,1.1-2.2万/月,07-22,"['上海\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['计算机软件'],"['2、数据流转各环节的数据及时性、完整性、一致性检查，异常的定界定位解决、在后方支持下进行协同处理解决；', '3、系统平台Server、OS、DB和数据工具平台等的互连互通、资源负荷等运行状况的监控，基础服务异常状况识别、异常信息收集和问题定界，在相关方的支持下进行协同处理解决，保障系统平台稳定运行；', '4、项目运维相关的shell、sql和python脚本开发；', '5、在后方指导下完成系统平台的升级或打补丁、数据加工任务的上线部署等运行保障工作；', '6、有良好的责任心和职业素养，能够接受客户要求的值班安排。', '7、本岗位需要外派，不接受勿扰。']"
网络运维工程师-电子数据司法鉴定,苏州深鉴信息科技有限公司,苏州-相城区,5-8千/月,07-22,"['苏州-相城区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0计算机科学与技术 软件工程']",['民营公司'],['50-150人'],['计算机软件'],"['  ', '  ', '  ', '  ', '  ', '、', '  ', '  ', '、', '  ', '  ', '  ', '岗位要求', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ']"
Web前端开发工程师（数据可视化工程师）,深圳市中讯合创科技有限公司,广州-黄埔区,0.8-1.5万/月,07-22,"['广州-黄埔区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['计算机软件'],"['职位要求：', '1.熟练掌握HTML、CSS、Javascript、jQuery、canvas等技术；', '2.熟练掌握css3，实现网页动效及页面交互功能;', '3.熟悉当前主流WEB前端技术，熟悉MVVM、组件化思想，熟练使用vue及其全家桶;', '4.熟悉highcharts\\echarts、Three.js、D3等可视化相关框架，并有相关开发经验优先；', '5.有WebGL、3D、GIS开发经验优先。', '员工福利:', '1.基本工资+岗位工资+绩效奖金+年终奖；', '2.完善的晋升制度和培训机制；', '3.社会保险：养老保险、医疗保险、失业保险、工伤保险、生育保险；', '4.年度的健康体检；', '5.每周五天8小时工作制；', '6.不定期的文娱、体育活动、下午茶；', '7.部门活动、公司旅游；', '8.国家规定的各种法定节假日、带薪年休假；']"
数据编辑,济南智学承远信息技术有限公司,济南-高新区,3-6千/月,07-22,"['济南-高新区\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['计算机软件,文字媒体/出版']","['1、负责对学术期刊的图表公式等进行录入、修改、格式校对等数据处理。', '2、工作岗位及其它相关工作。', '3、上级交办其他工作事项。', '1、大专或以上学历,专业不限。', '2、熟练操作键盘，熟练使用Office（Word、Excel）办公软件。', '3、工作细致、认真、有耐心。', '4、认同企业文化，愿与公司共同成长。', '5、工作经验不限，欢迎优秀应届毕业生加入团队。', '1、充分的晋升空间和优秀的办公环境。', '2、完善的培训制度。', '3、薪酬结构：基本工资+绩效工资+餐补+全勤奖+其它奖金；薪资3000-6000元。', '4、保险：社保五险。', '5、工作时间：每月最后一个周末双休，平时周末单休，享受法定节假日和相应年假。']"
数据采集员,合肥中科类脑智能技术有限公司,合肥-高新区,3-4千/月,07-22,"['合肥-高新区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招4人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['计算机服务(系统、数据服务、维修),计算机软件']","['  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ', '  ']"
数据产品经理,武汉全品教育科技有限公司,武汉,1-1.5万/月,07-22,"['武汉\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],"['互联网/电子商务,文字媒体/出版']",[]
计算机大数据图书研发,北京四海华章科技发展有限公司,北京-海淀区,1.5-2万/月,07-22,"['北京-海淀区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['文字媒体/出版,影视/媒体/艺术/文化传播']","['职位描述：', '1．负责大数据方向教材的选题策划与编写工作。', '2．与外约作者进行联系与沟通，以及寻找优秀作者。', '3．对稿件内容进行核实，并按出版标准进行稿件的审读与编辑加工。', '4．其他相关工作。', '职位要求：', '1．善于沟通，良好的表达能力，乐于技术分享。', '2．有数据挖掘、数据分析、数据仓库、推荐算法等开发经验者优先。', '3．熟练掌握Java语言，熟悉Linux操作系统。', '4．熟悉Hadoop/Storm/Spark/Hive/HBase等系统实战开发。', '5．计算机相关专业硕士及以上学历，热爱技术，喜欢钻研，有图书编辑经验或技术文档编写经']"
风投专员（数据分析方向）,山西金领协弘信息科技服务有限公司,太原,6-8千/月,07-22,"['太原\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['合资'],[''],['计算机软件'],"['职位描述：', '1、搭建风险管理监测可视化报表，并提交输出分析报告；', '2. 对信用风险进行评估与计量；', '3、建立风险监测指标，进行日常监测，适时进行重大风险预警，提出防范和化解措施；', '4. 建立针对性的风险管理策略，有效管理关键风险指标。’', '任职要求：', '1、年龄：23-36岁，男女不限，五官端正，性格开朗，善于沟通；', '2、为人诚实，具有责任心、上进心，较强的执行力。', '3、接受大学生在校实习、退伍军人与应届毕业生优先录取', '薪资待遇：', '底薪6k+岗位提成', '周末双休+不加班', '五险一金', '完整的晋升体系+广阔的晋升空间']"
数据文员,杭州创创服饰有限公司,杭州-江干区,4.5-5千/月,07-22,"['杭州-江干区\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['服装/纺织/皮革,批发/零售']","['岗位职责', '1、针对各类数据文件进行数据分析和处理；', '2、将各类数据统计报表且通知对接部门；', '3、将数据按照既定格式在当日内正确导入系统并通知业务部门；', '4、配合其他部门主管事务性需求支持服务。', '任职资格', '1、大专以上学历；', '2、文秘、应用数学、会计、金融、经济、管理、统计、计算机等专业优先；', '3、一年以上工作经验；', '4、熟练使用办公软件，具备一定文案功底，excel软件使用熟练；', '5、具有优秀的表达沟通能力及应变协调能力；', '6、能承受一定的工作压力。']"
数据分析专员,湖南富强网络科技有限公司,株洲-芦淞区,3.5-5.5千/月,07-22,"['株洲-芦淞区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],"['交通/运输/物流,生活服务']","['1、对公司旗下站点配送数据进行监控、管理，提出改善建议。', '2、定期输出区域周报，月报，对问题点数据支持；', '3、通过大数据分析优化改进配送服务体验，提升客户满意度；', '4、通过数据分析及处理，做好方案项目工作过程监督。', '任职要求：', '1.大专以上相关学历，有一定工作经验者优先；', '2.良好的沟通表达能力，团队协作能力及培训能力；', '3.有良好的ppt制作能力及熟练从使用office办公软件操作能力，会独立使用SQL及access能力；', '4.认真负责、吃苦耐劳，有创新能力，对工作有激情，有上进心']"
数据库管理员（SFE）,亚宝药业集团营销中心,北京-大兴区,6-8千/月,07-22,"['北京-大兴区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['上市公司'],['5000-10000人'],['制药/生物工程'],"['工作职责:', '1、\xa0负责数据库表的建设，数据的导入、清洗以及按各事业部需求输出接口；', '2、\xa0负责数据的定期检查工作：如月度/年度检查，确保数据标准性，***性；', '3、\xa0负责销售数据BI报表搭建，修改更新；', '4、\xa0负责tableau搭建，人员权限管理，发布各事业部使用的数据库表；', '5、\xa0编写完整的数据库表文档，完善操作手册及知识库；', '6、\xa0负责数据库性能监控和优化配置、备份、恢复、扩容、安全管理；', '7、\xa0负责Oracle变更实施，包括补丁安装、参数配置及调整、表空间调整、数据迁移等；', '8、\xa0负责交待的其他工作；', '任职资格:', '1、\xa0计算机，应用统计，软件工程等相关专业，专科及以上学历，一年以上工作经验；', '2、\xa0熟悉数据仓库的搭建，数据库优化', '3、\xa0熟悉Oracle、sql server等数据库，熟练进行数据库的安装、备份、恢复、导入、导出；', '4、\xa0熟练编写SQL语句、视图、存储过程，能够及时排除数据库故障，并对数据库性能进行优化，熟悉大数据量清洗，存储过程开发，报表开发；', '5、\xa0熟悉BI制作，熟练使用可视化开发工具Finereport对各种填报报表开发，报表开发，大屏展示；', '6、\xa0会使用Python 进行爬虫或API抽取数据\xa0\xa0', '7、\xa0熟悉ETL中的kettle工具对不同种数据库的数据迁移，定时任务开发', '8、\xa0具有较强的工作计划、实施及执行能力，良好的团队合作精神，耐心细致；', '9、\xa0有医药、快消行业相关经验优先；']"
项目数据统计专员,广东合富房地产置业有限公司,广州-天河区,3-4.5千/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['合资'],['1000-5000人'],"['房地产,中介服务']",['1.\xa0负责一二手联动项目相关数据统计；\xa0']
数据开发工程师,深圳前海浩方科技有限公司,深圳-南山区,0.8-1.3万/月,07-22,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],"['互联网/电子商务,专业服务(咨询、人力资源、财会)']",[]
大数据软件工程师,成都塔斯克信息技术有限公司,成都-高新区,1-1.5万/月,07-22,"['成都-高新区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['计算机软件'],[]
数据专员（瑞安）,温州弘森置业有限公司,温州-瑞安市,3.5-5千/月,07-22,"['温州-瑞安市\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],['房地产'],"['岗位职责', '1、各部门沟通，完成原始数据收集、整理和录入，保证数据及时性和准确性；', '2、及时输出基础运营数据，为各部门工作提供支持；', '3、发现和反馈部门新的数据需求；', '4、异常数据预警；', '5、日常数据的保存、上传等工作。', '6、案场内勤和佣金结算等工作', '任职资格', '1、熟练掌握word和excel办公软件，熟悉excel函数；', '2、有统计学基础者优先；', '3、较强的学习能力，擅长独立思考；抗压能力较强。', '4、沟通协调能力强，细心负责，抗压力强。', '工作地点瑞安：薪资为底薪加提成！']"
数据统计师,深圳市乐福衡器有限公司,深圳-龙岗区,0.6-1万/月,07-22,"['深圳-龙岗区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['500-1000人'],"['电子技术/半导体/集成电路,家具/家电/玩具/礼品']","['岗位职责：', '1、针对市面上不同种类的食物进行重量采集', '2、针对采集得到的不同种类的数据进行统计分析', '3. 针对产品不断优化算法，达到食物更准确的目的', '4. 跟踪和研究日常数据，及时改进产品的体验完善', '任职要求：', '需要具有统计学专业的人员，对数字较为敏感，有做过类似工作的经验优先']"
5G数据测试,贵州碧云阁科技有限公司,贵阳,5-8千/月,07-22,"['贵阳\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['通信/电信/网络设备'],"['通信行业是我国重点优先发展的战略性行业，随着4G，5G的投入加大，据中国信息通信研究院预计，到2025年，5G网络建设投资累计将达到1.2万亿元。除此之外，网络建设还将带动产业链上下游以及各行业应用投资，预计到2025年将累计带动超过3.5万亿元投资。本公司岗位职责：', '1、移动通信网络的测试和网络优化；', '2、测试:对网络可用性、网络的高效性和网络安全性进行测试；', '3、网络优化:主要是针对测试结果，对网络拓扑、网络设备、网络总体规划进行优化；', '4、对网络充分评估的基础上,能够从网络级层次对网络进行较全面的合理规划，包括中长期话务预测、组网策略、覆盖和容量解决方案、LAC规划等，能对网络的长期健康发展提出合理建议，具备良好的团队合作能力和沟通能力。', '招聘要求：', '1.专业不限，接受0基础，热爱通信工作；', '2.对通信有兴趣；热爱通信，喜欢从事通信类工作；', '3.学习能力强，工作热情高，富有责任感，在高级工程师的指导下完成工作内容；', '4.本岗位欢迎优秀应届毕业生前来应聘。（学习能力强者可放宽学历要求）。', '福利待遇：\xa0入职参加基础岗前训练，掌握岗位必须具备的工作技能。', '实习工资,综合薪资2500左右（含公司生活补助700）提供住宿。', '转正工资：底薪5000-8000+五险一金+出差补助+住宿.', '上班时间： 早九晚六 周末双休 午休两小时 节假日按照国家规定放假.']"
销售代表（大数据方向，底薪7-10K）,南京数睿数据科技有限公司,南京-江宁区,1-1.5万/月,07-22,"['南京-江宁区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['计算机服务(系统、数据服务、维修),互联网/电子商务']","['1、根据市场和公司的战略规划，执行业务部门的销售目标和计划，定期完成公司大数据软件产品销售目标；', '2、执行部门销售策略，开拓市场销售渠道，发觉潜在客户，维护客情关系；', '3、学习销售技巧，分析目标客户的心理，完成销售任务；?', '4、建立客户档案，做好销售资料管理', '5、分析市场销售竞争对手，发掘潜在竞争对手和竞争市场；??', '6、\xa0不断了解客户服务或产品的卖点，满足客户需求；提供***的回访产品服务。', '1、应届毕业生，市场营销或计算机相关专业优先，综合素质突出亦可考虑；', '2、性格开朗外向，良好的亲和力及人际沟通能力；', '3、工作敬业，责任心强，\xa0自发性强\xa0，抗压性强，愿意接受挑战；', '4、具备团队合作精神和组织协调能力。\xa0']"
基础数据管理专员,中国旅游集团旅行服务事业群,北京,,07-22,"['北京\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布\xa0\xa0', '\xa0\xa0计算机科学与技术 数学与应用数学']",['国企'],[''],['酒店/旅游'],"['1.负责制定基础数据管理制度，并根据日常工作情况提出整改意见；', '2.负责维护基础数据内容，确保基础数据管理质量以及以各业务系统运行情况；', '3.负责保障公司及所属企业基础数据需求收集、操作、反馈工作；', '4.负责基础数据在各系统应用监督管理工作；', '5.信息技术、数据统计、电子商务、数学等相关专业。']"
数据分析处理员,重庆智衡市场信息咨询有限公司,重庆-沙坪坝区,3-4.5千/月,07-22,"['重庆-沙坪坝区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],['专业服务(咨询、人力资源、财会)'],[]
大数据开发工程师,北理新源（佛山）信息科技有限公司,佛山-南海区,1.1-2.1万/月,07-22,"['佛山-南海区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['少于50人'],"['计算机软件,互联网/电子商务']","['岗位职责：', '1、负责公司华南大数据中心的规划、部署、管理和优化，保障平台稳定可靠高效运行；', '2、深入理解公司大数据平台架构，发现并解决性能瓶颈，支撑业务和数据量的快速增长；', '3、了解产品业务，加入产品从原型设计到正式上线的整个过程，基于对产品的理解，持续的优化；', '岗位要求：', '1.统招本科及以上学历，计算机、数学、人工智能等专业，5年以上互联网行业数据分析经验；', '2.精通Hadoop/Spark/Storm/HBase/Kafka/Redis等分布式开源项目及其工作原理，并有实际开发经验；', '3.熟练掌握Hive数据仓库工具的设计、查询编写和优化，熟练使用SparkSQL； ', '4.拥有扎实的编程能力，熟练掌握常见数据结构，熟练掌握常用框架思想，深刻了解多线 程、并发、异步，熟练掌握 Java8+  Scala2.11+ ；', '5.精通linux环境的排查工具和手段, 熟练掌握SSH/SFTP/VIM等工具的使用； ', '6.有车联网相关背景或终端设备采集、监控系统开发经验优先']"
月薪17K数据分析师(SAP BW经验）,道格集团,广州-天河区,1.5-2万/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],"['互联网/电子商务,计算机软件']","['1、负责供应链数据需求分析；', '2、负责供应链数据日常用户支持；', '3、将业务需求转化为标准数据服务或开发需求，并跟进实施进度；', '4、参与供应链数据相关项目工作。', '1、3年以上数据分析工作经验，有消费品行业供应链数据分析经验优先；', '2、熟悉SAP BW系统架构，具有SAP BW系统实施经验；', '3、熟悉SAP ERP 后勤（MM/PP）模块；', '4、熟悉SQL 编写；', '5、有Tableau或Smart BI 、BO等报表工具使用经验；', '6、较好的业务理解和沟通能力。']"
急聘呼叫中心排班专员（数据中控）,上海贝塔斯曼商业服务有限公司,深圳-宝安区,6-8千/月,07-22,"['深圳-宝安区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['外资（非欧美）'],['1000-5000人'],['互联网/电子商务'],"['l 岗位职责', '1. 负责负责项目整体业务量、业务指标的预测及人力规划', '2. 负责在达成预测要求的前提下，进一步优化人员排班，提高员工利用率， 降低排班损耗、节省成本', '3. 负责实时监控员工遵守班表的情况；', '4. 负责实时根据业务量情况，人力协调并合理安排坐席线下活动，包括非产出状态的使用；', '5. 负责发现问题需与项目沟通时，确保站在中控团队的立场，公平公正的及时反馈问题。', '6. 负责各项报表编写和制作及数据分析的工作', '7. 负责根据新业务需求的报告，设计与优化报表模板', '8. 负责能在很少的监督以及时间紧迫的环境下很好的完成工作的内容', 'l 岗位要求', '1. 20周岁以上，男女不限，正规院校本科以上文化程度', '2. 熟练使用Excel、PPT、Word等Office办公软件', '3. 具有较强的数据分析、逻辑分析能力、可熟练使用Excel公式对数据进行分析统计，对数字敏感度高', '4. 良好的人际关系处理和沟通能力', '5. 善于思考，具有较强服务意识，良好的职业素质、合作意识和团队精神', '6. 一年以上呼叫中心中控或者现场管理工作经验优先录取']"
数据线生产组长（江西上饶上班）,深圳市鼎程智能实业有限公司,异地招聘,5-7千/月,07-22,"['上饶\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],"['电子技术/半导体/集成电路,贸易/进出口']","['岗位职责：（没数据线生产经验者勿扰）', '1、负责成型日常管理工作，包括生产，计划，品管及相关的技术指导；', '2、对班组成员进行生产操作工艺、质量控制方面的技能培训；', '3、保质保量完成每日的生产任务。', '任职要求：', '1、从事过手机数据线，安卓数据线，苹果数据线，电脑周边连接线的生产加工；', '2、精通数据线注塑成型、自动焊接、以及线材测试治具；', '3、有技术、懂管理，具备较强的责任心和安全意识。', '地址：江西省上饶市铅山县铅山工业园区13栋厂房']"
数据产品经理,云积分科技有限公司,西安-雁塔区,1.2-2万/月,07-22,"['西安-雁塔区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],"['互联网/电子商务,计算机软件']",['岗位职责1.深?理解公司战略?标，充分了解市场需求，从复杂的业务场景/数据结构中挖掘?户痛点、本质需求，不断提升?业?度与认识；2.对全系产品运营数据进?分析、监测、统计，并建立指标体系，对接各项目对数据服务/数据应用/数据可视化等需求，针对需求进行平台规划和设计，挖掘使用场景；3.制定业务核?指标，并进?分析维度拆解，通过对多维数据的深?分析，发现数据异常并定位原因，提出解决?案；4.搭建业务转化漏?，通过对?户?为深?分析，发现?户增?关键因素，联合产研、BD、运营等团队寻找提升?户成??案，推动落地并评估效果。任职要求1.3年及以上?作经验，本科及以上学历，计算机、统计学、数学等相关专业优先；2.较强的统计学基础，优秀的数据处理能?，敏锐的数据洞察?，良好的业务理解?；3.熟练掌握Hive/SQL，精通excel，掌握Python//R尤佳，掌握基本的数据分析?法与模型；4.能独?完成从数据提取到模型构建，部?沟通到输出分析报告，提出并解决具体的业务问题。']
数据运营专员,天津兆银律师事务所,天津-南开区,4-6千/月,07-22,"['天津-南开区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['法律'],"['岗位职责：', '1、对运营数据进行统计汇总与分析，为相关业务部门提供数据支持；', '2、进行数据的日常统计、整理和汇总；', '3、协助业务部门做好运营数据、业务文稿的整理、撰写等工作；', '4、协调关联业务部门之间的工作联络，确保沟通顺畅、及时；', '5、完成领导交办的其他临时性工作。', '任职要求：', '1、 大专及以上学历；', '2、 1-2年以上相关工作经验，对数据敏感，有较强的逻辑分析能力和数据分析能力；', '3、 工作认真细致，有责任心，具备良好的沟通表达能力和团队协作精神，熟练操作Excel等办公软件。', '五险一金，六日双休，法定节假日休息，工作时间：8:30-17:30']"
自动驾驶-大数据开发工程师,广州小鹏汽车科技有限公司,广州-天河区,1.3-2.5万/月,07-22,"['广州-天河区\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0硕士\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['1000-5000人'],"['汽车,互联网/电子商务']","['岗位职责:', '1、负责自动驾驶大数据平台系统的设计、开发和优化', '2、负责自动驾驶数据标注与处理流程的可视化工具开发，自动化标注平台的设计与研发', '3、负责解决、攻克大数据平台的核心技术难题', '任职要求:', '1、计算机或相关专业，本科及硕士以上学历', '2、具备扎实的数据结构及算法功底，精通Java/Python/C++等至少一门高级编程语言', '3、熟悉Linux开发环境', '4、适应创业公司氛围，自我驱动，简单直接沟通，团结合作，高效快速应对变化', '5、熟练的英文读写能力，较强的沟通能力，具备强烈的责任心和快速学习的能力', '加分项：', '1、有基于SQL或No-SQL数据库的应用程序的设计、开发经验', '2、熟悉REST服务及Web标准，熟悉一种主流前端开发框架，如React/AngularJS，能独立构建前端应用优先', '3、熟悉自动驾驶及相关的Lidar、Camera等传感器数据优先']"
数据分析专员,哈森商贸（中国）股份有限公司,上海-长宁区,0.6-1万/月,07-22,"['上海-长宁区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa007-22发布']",['上市公司'],['500-1000人'],['服装/纺织/皮革'],"['任职要求：', '1、计算机、数学、统计或相关专业本科及以上学历；', '2、熟悉linux平台，会JAVA、Python等编程者优先；', '3、熟悉数据结构，统计学，数据挖掘，机器学习的基本理论和常用算法；', '4、熟悉SQL，有关系数据库开发与精准营销开发经验；', '5、有机器学习或数据挖掘相关实践经验者优先；', '6、有Hadoop分布式计算平台开发经验者优先；', '8、具备良好的沟通能力，责任心强，认真负责，有良好的抗压能力。']"
大气环境数据应用工程师,南京浦蓝大气环境研究院有限公司,南京-浦口区,1-1.5万/月,07-22,"['南京-浦口区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['50-150人'],['学术/科研'],"['岗位职责：', '大气环境数据应用分析、业务构成、方案编写等。', '岗位要求：', '1.大气、遥感、环境等专业背景，或具有从事大气环境等相关业务经验；', '2.掌握基本数据分析技能，熟知大气环境研究主要内容；', '3.具有良好的写作能力，沟通技巧以及口头表达能力。']"
数据库管理员,上海领视信息科技有限公司,上海-浦东新区,1-1.5万/月,07-22,"['上海-浦东新区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa007-22发布']",['民营公司'],['150-500人'],['计算机软件'],"['职位描述：', '\xa0', '1.\xa0参与公司数据库故障处理及数据备份、恢复，随时应对突发性故障；', '\xa0', '2.\xa0保障公司数据库稳定正常运营，确保在线业务优质稳定；', '\xa0', '3.\xa0负责维护数据库的日常变更运营，备份、恢复、扩容，数据迁移和安全管理。', '\xa0', '4.\xa0负责公司不同平台的生产数据库的异常情况的监控，故障诊断分析及其相应的优化；', '\xa0', '5.\xa0根据需求，负责数据库技术方案的实施；', '\xa0岗位要求:', '\xa0', '1.\xa0计算机、软件工程或相关专业本科或以上学历，2年以上的专职DBA经验；', '\xa0', '2.\xa0熟练掌握MySQL数据库维护和管理工作，具有较好排查数据库问题的能力；熟悉InnoDB数据库结构、性能调优和日常故障解决方法；', '\xa0', '3.\xa0熟悉NoSQL产品，如Redis、MongoDB、MQ；', '\xa0', '4.\xa0熟悉Linux操作系统,\xa0具有Shell/Perl/Python其中之一脚本编写能力；', '\xa0', '5.\xa0熟悉数据库的日常维护以及常见的数据库优化方法，有SQL语句、系统和数据应用开发和优化调优经验优先.\xa0对高并发、复杂SQL具有较强的故障定位和问题解决能力', '\xa0', '6.\xa0对数据库等IT领域技术有浓厚研究兴趣，有强烈的责任心，良好的沟通和团队合作能力；']"
